"","mouse","day","tissue","Percent","cluster"
"2895","M36","D10","Lung",0,"Cluster_14"
"2896","M36","D10","Lung",1.21815068231,"Cluster_1571"
"2897","M36","D10","Lung",0.0305957107415,"Cluster_448"
"2898","M36","D10","Lung",0.0775099595326,"Cluster_525"
"2899","M36","D10","Lung",0.746830451875,"Cluster_232"
"2900","M36","D10","Lung",0.0741110470313,"Cluster_2245"
"2901","M36","D10","Lung",0.124919955524,"Cluster_363"
"2902","M36","D10","Lung",0.0243977116087,"Cluster_1064"
"2903","M36","D10","Lung",0.859496077316,"Cluster_465"
"2904","M36","D10","Lung",0.114179404602,"Cluster_509"
"2905","M36","D10","Lung",0.00483882727028,"Cluster_2504"
"2906","M36","D10","Lung",0.018422106679,"Cluster_2238"
"2907","M36","D10","Lung",0.0599823295518,"Cluster_673"
"2908","M36","D10","Lung",0.0267509978522,"Cluster_52"
"2909","M36","D10","Lung",0.108773499914,"Cluster_272"
"2910","M36","D10","Lung",0.522935218857,"Cluster_978"
"2911","M36","D10","Lung",0.55299365918,"Cluster_88"
"2912","M36","D10","Lung",1.04648362776,"Cluster_357"
"2913","M36","D10","Lung",0.0317248337473,"Cluster_1926"
"2914","M36","D10","Lung",0.689351817996,"Cluster_1088"
"2915","M36","D10","Lung",0.698662306737,"Cluster_128"
"2916","M36","D10","Lung",0.06561479974,"Cluster_1152"
"2917","M36","D10","Lung",0.977722209298,"Cluster_293"
"2918","M36","D10","Lung",0.0503874283294,"Cluster_206"
"2919","M36","D10","Lung",0.0131013530809,"Cluster_1931"
"2920","M36","D10","Lung",0.0653526318387,"Cluster_792"
"2921","M36","D10","Lung",1.37822694954,"Cluster_469"
"2922","M36","D10","Lung",0.0466063553589,"Cluster_1289"
"2923","M36","D10","Lung",0.0106181589959,"Cluster_843"
"2924","M36","D10","Lung",0.0698738830979,"Cluster_859"
"2925","M36","D10","Lung",0.0138951537956,"Cluster_1681"
"2926","M36","D10","Lung",0.141182542703,"Cluster_1004"
"2927","M36","D10","Lung",0.0275388214901,"Cluster_403"
"2928","M36","D10","Lung",0.0317373951951,"Cluster_445"
"2929","M36","D10","Lung",0.0105512846565,"Cluster_740"
"2930","M36","D10","Lung",0.0152609167755,"Cluster_1233"
"2931","M36","D10","Lung",0.0199165375852,"Cluster_1811"
"2932","M36","D10","Lung",0.00187162186869,"Cluster_3329"
"2933","M36","D10","Lung",0.0495979795204,"Cluster_825"
"2934","M36","D10","Lung",0.0664363952889,"Cluster_109"
"2935","M36","D10","Lung",0.0679822972626,"Cluster_144"
"2936","M36","D10","Lung",0.0118442936168,"Cluster_3111"
"2937","M36","D10","Lung",0.054295281202,"Cluster_261"
"2938","M36","D10","Lung",0.0141382746219,"Cluster_537"
"2939","M36","D10","Lung",0.0850251077493,"Cluster_634"
"2940","M36","D10","Lung",0.0141115590267,"Cluster_1072"
"2941","M36","D10","Lung",0.0142183089315,"Cluster_340"
"2942","M36","D10","Lung",0,"Cluster_608"
"2943","M36","D10","Lung",0.00776991846273,"Cluster_2994"
"2944","M36","D10","Lung",0.0113493147788,"Cluster_1679"
"2945","M36","D10","Lung",0.0414955071312,"Cluster_712"
"2946","M36","D10","Lung",0.167566082204,"Cluster_380"
"2947","M36","D10","Lung",0.025738194046,"Cluster_414"
"2948","M36","D10","Lung",0.0950888982805,"Cluster_3"
"2949","M36","D10","Lung",0.0145014310262,"Cluster_2546"
"2950","M36","D10","Lung",0.772274683339,"Cluster_1537"
"2951","M36","D10","Lung",0.0153975817019,"Cluster_2258"
"2952","M36","D10","Lung",0.856802425829,"Cluster_467"
"2953","M36","D10","Lung",0.0785470043017,"Cluster_32"
"2954","M36","D10","Lung",0.0154398827505,"Cluster_3057"
"2955","M36","D10","Lung",0.0735042927396,"Cluster_2314"
"2956","M36","D10","Lung",0.509343377061,"Cluster_1545"
"2957","M36","D10","Lung",0.135984668453,"Cluster_34"
"2958","M36","D10","Lung",0.0147693339159,"Cluster_326"
"2959","M36","D10","Lung",1.96960802407,"Cluster_248"
"2960","M36","D10","Lung",0.0272302632661,"Cluster_717"
"2961","M36","D10","Lung",40.0524268769,"Cluster_294"
"2962","M36","D10","Lung",0.035336220881,"Cluster_1297"
"2963","M36","D10","Lung",0.0124871857916,"Cluster_523"
"2964","M36","D10","Lung",0.0171835519598,"Cluster_2147"
"2965","M36","D10","Lung",0.132593593492,"Cluster_987"
"2966","M36","D10","Lung",0.0490327603806,"Cluster_853"
"2967","M36","D10","Lung",0.0165195490869,"Cluster_2019"
"2968","M36","D10","Lung",0.0479032877373,"Cluster_1730"
"2969","M36","D10","Lung",0.174767055527,"Cluster_524"
"2970","M36","D10","Lung",0.0209061250885,"Cluster_1369"
"2971","M36","D10","Lung",0.0255166454124,"Cluster_825"
"2972","M36","D10","Lung",0.0489935140869,"Cluster_188"
"2973","M36","D10","Lung",0.809075396382,"Cluster_338"
"2974","M36","D10","Lung",0.153617498559,"Cluster_1989"
"2975","M36","D10","Lung",0.0110014002633,"Cluster_2497"
"2976","M36","D10","Lung",0.0165897872066,"Cluster_705"
"2977","M36","D10","Lung",0.04705792127,"Cluster_358"
"2978","M36","D10","Lung",0.17870164431,"Cluster_504"
"2979","M36","D10","Lung",0.0295987942299,"Cluster_1148"
"2980","M36","D10","Lung",0.0253266278402,"Cluster_2018"
"2981","M36","D10","Lung",0.50309140498,"Cluster_437"
"2982","M36","D10","Lung",0.260363397734,"Cluster_606"
"2983","M36","D10","Lung",0.00710850520814,"Cluster_2366"
"2984","M36","D10","Lung",0.0161809011201,"Cluster_3882"
"2985","M36","D10","Lung",0.411756811113,"Cluster_1274"
"2986","M36","D10","Lung",0.0168844185601,"Cluster_3883"
"2987","M36","D10","Lung",0.0166768781258,"Cluster_2287"
"2988","M36","D10","Lung",0.0298200618119,"Cluster_472"
"2989","M36","D10","Lung",0.257752153124,"Cluster_826"
"2990","M36","D10","Lung",0.0649880920323,"Cluster_405"
"2991","M36","D10","Lung",0.141059146485,"Cluster_1673"
"2992","M36","D10","Lung",0.0213386656076,"Cluster_1720"
"2993","M36","D10","Lung",0.474241984485,"Cluster_151"
"2994","M36","D10","Lung",0.136368771849,"Cluster_1010"
"2995","M36","D10","Lung",0.783299212068,"Cluster_315"
"2996","M36","D10","Lung",0.00823202979592,"Cluster_1372"
"2997","M36","D10","Lung",0.0132814673193,"Cluster_63"
"2998","M36","D10","Lung",0.411358543255,"Cluster_84"
"2999","M36","D10","Lung",0.019968017729,"Cluster_176"
"3000","M36","D10","Lung",0.0150197962998,"Cluster_163"
"3001","M36","D10","Lung",0.0373443610507,"Cluster_529"
"3002","M36","D10","Lung",0.0116578671695,"Cluster_767"
"3003","M36","D10","Lung",0.027849969573,"Cluster_741"
"3004","M36","D10","Lung",0.380615750797,"Cluster_1909"
"3005","M36","D10","Lung",0.0167432669719,"Cluster_745"
"3006","M36","D10","Lung",0.0163608026692,"Cluster_97"
"3007","M36","D10","Lung",0.0173457414716,"Cluster_1562"
"3008","M36","D10","Lung",1.06928606764,"Cluster_59"
"3009","M36","D10","Lung",0.146328541918,"Cluster_221"
"3010","M36","D10","Lung",0.00881741858141,"Cluster_1089"
"3011","M36","D10","Lung",0.00864551936594,"Cluster_679"
"3012","M36","D10","Lung",1.1270005977,"Cluster_588"
"3013","M36","D10","Lung",0.630023288366,"Cluster_54"
"3014","M36","D10","Lung",0.0226034333373,"Cluster_1208"
"3015","M36","D10","Lung",0.00936614205536,"Cluster_3109"
"3016","M36","D10","Lung",0.122605034921,"Cluster_229"
"3017","M36","D10","Lung",0.0564695788778,"Cluster_514"
"3018","M36","D10","Lung",0.0102986431881,"Cluster_1656"
"3019","M36","D10","Lung",0.182094958076,"Cluster_64"
"3020","M36","D10","Lung",0.052580795072,"Cluster_617"
"3021","M36","D10","Lung",0.10089889396,"Cluster_591"
"3022","M36","D10","Lung",0.133461136797,"Cluster_39"
"3023","M36","D10","Lung",0.0144460134525,"Cluster_1642"
"3024","M36","D10","Lung",0.00793567672327,"Cluster_1137"
"3025","M36","D10","Lung",0.00511979143437,"Cluster_1149"
"3026","M36","D10","Lung",0.0319284725515,"Cluster_1904"
"3027","M36","D10","Lung",0.00222912267507,"Cluster_1224"
"3028","M36","D10","Lung",0.00787910876292,"Cluster_709"
"3029","M36","D10","Lung",0.175702744745,"Cluster_27"
"3030","M36","D10","Lung",0.0264263475603,"Cluster_1472"
"3031","M36","D10","Lung",0.116927325732,"Cluster_480"
"3032","M36","D10","Lung",0.222511710394,"Cluster_86"
"3033","M36","D10","Lung",0.0363629391632,"Cluster_632"
"3034","M36","D10","Lung",0.00914572672008,"Cluster_138"
"3035","M36","D10","Lung",0.0329314519893,"Cluster_725"
"3036","M36","D10","Lung",0.927786927047,"Cluster_1419"
"3037","M36","D10","Lung",0.0206658248002,"Cluster_656"
"3038","M36","D10","Lung",0.013471056166,"Cluster_1092"
"3039","M36","D10","Lung",0.0107086546692,"Cluster_4261"
"3040","M36","D10","Lung",0.00711365443321,"Cluster_439"
"3041","M36","D10","Lung",0.781047794001,"Cluster_893"
"3042","M36","D10","Lung",0.666794413469,"Cluster_327"
"3043","M36","D10","Lung",0.0214809501403,"Cluster_443"
"3044","M36","D10","Lung",0.0220926412118,"Cluster_2082"
"3045","M36","D10","Lung",0.0181616640592,"Cluster_447"
"3046","M36","D10","Lung",0.150293041479,"Cluster_66"
"3047","M36","D10","Lung",1.04061076562,"Cluster_1830"
"3048","M36","D10","Lung",0.0112975553006,"Cluster_623"
"3049","M36","D10","Lung",0,"Cluster_1098"
"3050","M36","D10","Lung",0.0177707885506,"Cluster_1951"
"3051","M36","D10","Lung",0.0183586551061,"Cluster_1729"
"3052","M36","D10","Lung",0.0191520569408,"Cluster_2000"
"3053","M36","D10","Lung",0.0174091628298,"Cluster_153"
"3054","M36","D10","Lung",0.0207144502703,"Cluster_255"
"3055","M36","D10","Lung",0.0117603456595,"Cluster_2458"
"3056","M36","D10","Lung",0.151040113888,"Cluster_45"
"3057","M36","D10","Lung",0.0356659628012,"Cluster_2441"
"3058","M36","D10","Lung",0.0194951595803,"Cluster_1418"
"3059","M36","D10","Lung",0.827137455969,"Cluster_21"
"3060","M36","D10","Lung",0.0377224069592,"Cluster_1044"
"3061","M36","D10","Lung",0.702071173558,"Cluster_503"
"3062","M36","D10","Lung",0.833445444805,"Cluster_763"
"3063","M36","D10","Lung",0.17839784259,"Cluster_532"
"3064","M36","D10","Lung",0.418650390638,"Cluster_164"
"3065","M36","D10","Lung",0.015501815225,"Cluster_1625"
"3066","M36","D10","Lung",0.0194951595803,"Cluster_78"
"3067","M36","D10","Lung",0.0175051692425,"Cluster_1637"
"3068","M36","D10","Lung",0,"Cluster_96"
"3069","M36","D10","Lung",0.0308061984599,"Cluster_1906"
"3070","M36","D10","Lung",0,"Cluster_1229"
"3071","M36","D10","Lung",0.07002067697,"Cluster_1974"
"3072","M36","D10","Lung",0.0194153358839,"Cluster_835"
"3073","M36","D10","Lung",2.77278742871,"Cluster_50"
"3074","M36","D10","Lung",0.037724523817,"Cluster_1543"
"3075","M36","D10","Lung",0.191224053313,"Cluster_23"
"3076","M36","D10","Lung",0.482076512637,"Cluster_1705"
"3077","M36","D10","Lung",0.0150183132537,"Cluster_1060"
"3078","M36","D10","Lung",0.0190897426522,"Cluster_147"
"3079","M36","D10","Lung",0.0100391091077,"Cluster_2113"
"3080","M36","D10","Lung",0.147819039701,"Cluster_18"
"3081","M36","D10","Lung",0.0125453712905,"Cluster_3272"
"3082","M36","D10","Lung",1.01057659705,"Cluster_240"
"3083","M36","D10","Lung",0.00874959228463,"Cluster_69"
"3084","M36","D10","Lung",0.0325323818018,"Cluster_353"
"3085","M36","D10","Lung",0.00626500793942,"Cluster_1684"
"3086","M36","D10","Lung",0.0410224643599,"Cluster_1116"
"3087","M36","D10","Lung",0.226101084466,"Cluster_493"
"3088","M36","D10","Lung",0.0170915610997,"Cluster_2417"
"3089","M36","D10","Lung",0.42063827889,"Cluster_1613"
"3090","M36","D10","Lung",0.210600651502,"Cluster_541"
"3091","M36","D10","Lung",0.753079525779,"Cluster_1831"
"3092","M36","D10","Lung",0.00956105629309,"Cluster_4272"
"3093","M36","D10","Lung",0.0535793139309,"Cluster_432"
"3094","M36","D10","Sub",0.00725285564097,"Cluster_1454"
"3095","M36","D10","Sub",0.00261564059245,"Cluster_2321"
"3096","M36","D10","Sub",0.0440225448458,"Cluster_686"
"3097","M36","D10","Sub",0.0975691155914,"Cluster_741"
"3098","M36","D10","Sub",0.0236674995759,"Cluster_971"
"3099","M36","D10","Sub",0.00926034247016,"Cluster_2944"
"3100","M36","D10","Sub",0.0416958337245,"Cluster_3531"
"3101","M36","D10","Sub",0.00738985248384,"Cluster_2421"
"3102","M36","D10","Sub",0.0292474156975,"Cluster_1527"
"3103","M36","D10","Sub",0.0345964817338,"Cluster_774"
"3104","M36","D10","Sub",0.00498142560464,"Cluster_1904"
"3105","M36","D10","Sub",0.00747397928856,"Cluster_2348"
"3106","M36","D10","Sub",0.0106923541924,"Cluster_1325"
"3107","M36","D10","Sub",0.0152565421249,"Cluster_3404"
"3108","M36","D10","Sub",2.87651709699,"Cluster_56"
"3109","M36","D10","Sub",0.0130954337962,"Cluster_1680"
"3110","M36","D10","Sub",0.00260592551924,"Cluster_1773"
"3111","M36","D10","Sub",0.0230430302699,"Cluster_717"
"3112","M36","D10","Sub",1.2722642053,"Cluster_424"
"3113","M36","D10","Sub",0.0414060006428,"Cluster_340"
"3114","M36","D10","Sub",0.0198871733625,"Cluster_472"
"3115","M36","D10","Sub",0.0370659984511,"Cluster_2015"
"3116","M36","D10","Sub",0.026260486655,"Cluster_445"
"3117","M36","D10","Sub",0.021113580832,"Cluster_648"
"3118","M36","D10","Sub",0,"Cluster_3808"
"3119","M36","D10","Sub",0.10662453298,"Cluster_9"
"3120","M36","D10","Sub",0.0116121754785,"Cluster_1812"
"3121","M36","D10","Sub",0.271347396303,"Cluster_826"
"3122","M36","D10","Sub",0,"Cluster_912"
"3123","M36","D10","Sub",0.188027880884,"Cluster_221"
"3124","M36","D10","Sub",0.0156593431658,"Cluster_349"
"3125","M36","D10","Sub",0.00517678867256,"Cluster_4163"
"3126","M36","D10","Sub",0.164779174663,"Cluster_1010"
"3127","M36","D10","Sub",0.0322259917962,"Cluster_425"
"3128","M36","D10","Sub",0,"Cluster_1018"
"3129","M36","D10","Sub",0.118032820874,"Cluster_290"
"3130","M36","D10","Sub",0.00150749761142,"Cluster_3635"
"3131","M36","D10","Sub",1.09570225363,"Cluster_54"
"3132","M36","D10","Sub",0.0493606215641,"Cluster_694"
"3133","M36","D10","Sub",3.33426556157,"Cluster_50"
"3134","M36","D10","Sub",0.638108055322,"Cluster_978"
"3135","M36","D10","Sub",0.0626859287662,"Cluster_1472"
"3136","M36","D10","Sub",0.0113281859344,"Cluster_843"
"3137","M36","D10","Sub",0.0721026665334,"Cluster_1592"
"3138","M36","D10","Sub",0.0096143310967,"Cluster_414"
"3139","M36","D10","Sub",0.538654199713,"Cluster_2305"
"3140","M36","D10","Sub",0.252548798563,"Cluster_647"
"3141","M36","D10","Sub",0.00553476329982,"Cluster_1709"
"3142","M36","D10","Sub",0,"Cluster_1818"
"3143","M36","D10","Sub",0.0147696601423,"Cluster_3015"
"3144","M36","D10","Sub",0.00379448179265,"Cluster_2742"
"3145","M36","D10","Sub",0.00276845655098,"Cluster_1362"
"3146","M36","D10","Sub",0.61774308111,"Cluster_232"
"3147","M36","D10","Sub",0.0108786547465,"Cluster_981"
"3148","M36","D10","Sub",0.164900717138,"Cluster_64"
"3149","M36","D10","Sub",0.0978381089674,"Cluster_509"
"3150","M36","D10","Sub",1.7381834549,"Cluster_26"
"3151","M36","D10","Sub",0,"Cluster_1683"
"3152","M36","D10","Sub",0.830534308637,"Cluster_84"
"3153","M36","D10","Sub",0.0491530983776,"Cluster_395"
"3154","M36","D10","Sub",0.0200858132451,"Cluster_1229"
"3155","M36","D10","Sub",0.0513382635077,"Cluster_705"
"3156","M36","D10","Sub",0.0699531275787,"Cluster_1149"
"3157","M36","D10","Sub",0.66760844837,"Cluster_254"
"3158","M36","D10","Sub",0,"Cluster_439"
"3159","M36","D10","Sub",0.0441253184984,"Cluster_311"
"3160","M36","D10","Sub",0.0642189304428,"Cluster_339"
"3161","M36","D10","Sub",0.0095050744536,"Cluster_693"
"3162","M36","D10","Sub",0.0107518986597,"Cluster_644"
"3163","M36","D10","Sub",0.00156828380543,"Cluster_702"
"3164","M36","D10","Sub",0.774385773012,"Cluster_1613"
"3165","M36","D10","Sub",0.0837215703433,"Cluster_158"
"3166","M36","D10","Sub",0.0028786261955,"Cluster_3925"
"3167","M36","D10","Sub",0.00710382436067,"Cluster_739"
"3168","M36","D10","Sub",0.13685688009,"Cluster_107"
"3169","M36","D10","Sub",0.0203466679626,"Cluster_312"
"3170","M36","D10","Sub",0.339823512628,"Cluster_2315"
"3171","M36","D10","Sub",0.0321252174811,"Cluster_886"
"3172","M36","D10","Sub",0.066767594939,"Cluster_966"
"3173","M36","D10","Sub",0.324191377022,"Cluster_23"
"3174","M36","D10","Sub",0.0198569875246,"Cluster_514"
"3175","M36","D10","Sub",0.333111086896,"Cluster_1989"
"3176","M36","D10","Sub",0.0269312705509,"Cluster_1197"
"3177","M36","D10","Sub",0.00335199349556,"Cluster_695"
"3178","M36","D10","Sub",0.0114785313941,"Cluster_180"
"3179","M36","D10","Sub",0.0421829331626,"Cluster_1729"
"3180","M36","D10","Sub",0,"Cluster_4130"
"3181","M36","D10","Sub",0.376474604219,"Cluster_498"
"3182","M36","D10","Sub",0.00447786297077,"Cluster_2958"
"3183","M36","D10","Sub",0.00690267541338,"Cluster_1941"
"3184","M36","D10","Sub",0,"Cluster_2306"
"3185","M36","D10","Sub",0.0186201871875,"Cluster_436"
"3186","M36","D10","Sub",0.0128263495401,"Cluster_2314"
"3187","M36","D10","Sub",0.128889196086,"Cluster_66"
"3188","M36","D10","Sub",0.00949907585813,"Cluster_623"
"3189","M36","D10","Sub",0.00980099120719,"Cluster_1578"
"3190","M36","D10","Sub",0.00631602845401,"Cluster_138"
"3191","M36","D10","Sub",0.0223899088137,"Cluster_1050"
"3192","M36","D10","Sub",0.0842691164785,"Cluster_1043"
"3193","M36","D10","Sub",0.0187480876204,"Cluster_91"
"3194","M36","D10","Sub",0.0825892530087,"Cluster_1730"
"3195","M36","D10","Sub",0.00392214725084,"Cluster_4016"
"3196","M36","D10","Sub",0.0119007272976,"Cluster_1402"
"3197","M36","D10","Sub",0.414614025751,"Cluster_541"
"3198","M36","D10","Sub",0.00568370295089,"Cluster_1365"
"3199","M36","D10","Sub",31.1232357577,"Cluster_294"
"3200","M36","D10","Sub",1.97093018929,"Cluster_357"
"3201","M36","D10","Sub",1.26005083027,"Cluster_4"
"3202","M36","D10","Sub",0.0620991423085,"Cluster_200"
"3203","M36","D10","Sub",0.0183034570978,"Cluster_2441"
"3204","M36","D10","Sub",0.00289529317926,"Cluster_3794"
"3205","M36","D10","Sub",0.149987507413,"Cluster_932"
"3206","M36","D10","Sub",0.0239247009501,"Cluster_1049"
"3207","M36","D10","Sub",0.0160456351685,"Cluster_2327"
"3208","M36","D10","Sub",1.20427645229,"Cluster_1311"
"3209","M36","D10","Sub",0.0080590007443,"Cluster_568"
"3210","M36","D10","Sub",0.0473148944267,"Cluster_1868"
"3211","M36","D10","Sub",0.00748653039137,"Cluster_754"
"3212","M36","D10","Sub",0.0144627820601,"Cluster_2751"
"3213","M36","D10","Sub",0.05814114143,"Cluster_14"
"3214","M36","D10","Sub",0.0817010043643,"Cluster_206"
"3215","M36","D10","Sub",0.00563673019923,"Cluster_393"
"3216","M36","D10","Sub",0.00546975345186,"Cluster_2413"
"3217","M36","D10","Sub",0.128882178144,"Cluster_792"
"3218","M36","D10","Sub",0.0975106147286,"Cluster_853"
"3219","M36","D10","Sub",0.0103340053653,"Cluster_3636"
"3220","M36","D10","Sub",0.00803192969351,"Cluster_225"
"3221","M36","D10","Sub",0.00542699140112,"Cluster_3529"
"3222","M36","D10","Sub",0.772426407301,"Cluster_1831"
"3223","M36","D10","Sub",0.00170585256029,"Cluster_3809"
"3224","M36","D10","Sub",0.0202854900102,"Cluster_595"
"3225","M36","D10","Sub",0.0104469385331,"Cluster_2094"
"3226","M36","D10","Sub",0.00275839988473,"Cluster_691"
"3227","M36","D10","Sub",0.0330467123445,"Cluster_1732"
"3228","M36","D10","Sub",0.247015801917,"Cluster_493"
"3229","M36","D10","Sub",0.225852424519,"Cluster_480"
"3230","M36","D10","Sub",0.00383770920454,"Cluster_331"
"3231","M36","D10","Sub",0.0402362218051,"Cluster_646"
"3232","M36","D10","Sub",0.0145584728342,"Cluster_2680"
"3233","M36","D10","Sub",0.0159707355645,"Cluster_1992"
"3234","M36","D10","Sub",0.00404057685697,"Cluster_1060"
"3235","M36","D10","Sub",0.0152951723945,"Cluster_2423"
"3236","M36","D10","Sub",0.00294647260414,"Cluster_2743"
"3237","M36","D10","Sub",0.00645620663783,"Cluster_317"
"3238","M36","D10","Sub",0.00364894289387,"Cluster_2814"
"3239","M36","D10","Sub",0.00854737804989,"Cluster_3156"
